recording_id,t,ball_id,x,y
rec_3,8.0,0,234.82,256.28
rec_3,8.0,1,50.37,82.04
rec_3,8.0,2,151.26,321.99
rec_3,8.0,3,106.46,135.4
rec_3,8.0,4,143.99,193.1
rec_3,8.0,5,283.53,292.19
rec_3,8.0,6,182.98,200.92
rec_3,8.0,7,257.41,231.79
rec_3,8.0,8,257.81,164.67
rec_3,8.0,9,351.36,27.03
rec_3,8.05,0,242.26,255.37
rec_3,8.05,1,55.48,87.53
rec_3,8.05,2,157.14,318.9
rec_3,8.05,3,106.15,142.89
rec_3,8.05,4,140.73,199.85
rec_3,8.05,5,277.69,287.48
rec_3,8.05,6,176.68,196.85
rec_3,8.05,7,262.73,237.08
rec_3,8.05,8,257.81,157.17
rec_3,8.05,9,354.59,33.8
rec_3,8.1,0,249.73,254.67
rec_3,8.1,1,60.59,93.02
rec_3,8.1,2,163.02,314.24
rec_3,8.1,3,105.84,150.38
rec_3,8.1,4,137.31,206.53
rec_3,8.1,5,271.85,282.78
rec_3,8.1,6,170.45,192.67
rec_3,8.1,7,268.31,242.08
rec_3,8.1,8,257.81,149.67
rec_3,8.1,9,357.82,40.57
rec_3,8.15,0,257.2,254.01
rec_3,8.15,1,65.7,98.5
rec_3,8.15,2,168.9,309.58
rec_3,8.15,3,105.52,157.88
rec_3,8.15,4,133.76,213.14
rec_3,8.15,5,265.91,278.2
rec_3,8.15,6,164.33,188.34
rec_3,8.15,7,274.26,246.66
rec_3,8.15,8,257.82,142.17
rec_3,8.15,9,361.04,47.34
rec_3,8.2,0,264.64,253.11
rec_3,8.2,1,70.81,103.99
rec_3,8.2,2,174.78,304.93
rec_3,8.2,3,105.21,165.37
rec_3,8.2,4,130.17,219.72
rec_3,8.2,5,259.67,274.03
rec_3,8.2,6,158.28,183.9
rec_3,8.2,7,280.61,250.63
rec_3,8.2,8,257.82,134.67
rec_3,8.2,9,364.27,54.11
rec_3,8.25,0,272.02,251.76
rec_3,8.25,1,75.92,109.48
rec_3,8.25,2,180.66,300.27
rec_3,8.25,3,104.9,172.87
rec_3,8.25,4,126.56,226.29
rec_3,8.25,5,253.06,270.51
rec_3,8.25,6,152.26,179.43
rec_3,8.25,7,287.3,254.03
rec_3,8.25,8,257.82,127.17
rec_3,8.25,9,367.49,60.88
rec_3,8.3,0,279.3,249.98
rec_3,8.3,1,81.03,114.97
rec_3,8.3,2,186.54,295.61
rec_3,8.3,3,104.57,180.36
rec_3,8.3,4,122.96,232.87
rec_3,8.3,5,246.21,267.45
rec_3,8.3,6,146.24,174.95
rec_3,8.3,7,294.12,257.14
rec_3,8.3,8,257.83,119.67
rec_3,8.3,9,370.72,67.65
rec_3,8.35,0,286.47,247.75
rec_3,8.35,1,86.15,120.46
rec_3,8.35,2,192.42,290.96
rec_3,8.35,3,104.16,187.85
rec_3,8.35,4,119.36,239.45
rec_3,8.35,5,239.3,264.54
rec_3,8.35,6,140.26,170.42
rec_3,8.35,7,300.95,260.25
rec_3,8.35,8,257.83,112.17
rec_3,8.35,9,373.95,74.42
rec_3,8.4,0,293.47,245.07
rec_3,8.4,1,91.26,125.95
rec_3,8.4,2,198.3,286.3
rec_3,8.4,3,103.63,195.33
rec_3,8.4,4,115.75,246.03
rec_3,8.4,5,232.38,261.64
rec_3,8.4,6,134.36,165.8
rec_3,8.4,7,307.71,263.49
rec_3,8.4,8,257.83,104.67
rec_3,8.4,9,372.85,81.19
rec_3,8.45,0,300.3,241.97
rec_3,8.45,1,96.37,131.44
rec_3,8.45,2,204.18,281.64
rec_3,8.45,3,103.05,202.81
rec_3,8.45,4,112.15,252.6
rec_3,8.45,5,225.5,258.66
rec_3,8.45,6,128.5,161.12
rec_3,8.45,7,314.38,266.92
rec_3,8.45,8,257.83,97.17
rec_3,8.45,9,369.62,87.96
rec_3,8.5,0,306.97,238.54
rec_3,8.5,1,101.47,136.93
rec_3,8.5,2,210.09,277.03
rec_3,8.5,3,102.47,210.28
rec_3,8.5,4,108.54,259.18
rec_3,8.5,5,218.74,255.41
rec_3,8.5,6,122.64,156.44
rec_3,8.5,7,320.96,270.51
rec_3,8.5,8,257.84,89.67
rec_3,8.5,9,366.4,94.74
rec_3,8.55,0,313.52,234.9
rec_3,8.55,1,106.56,142.44
rec_3,8.55,2,216.16,272.63
rec_3,8.55,3,101.88,217.76
rec_3,8.55,4,104.94,265.76
rec_3,8.55,5,212.19,251.75
rec_3,8.55,6,116.76,151.78
rec_3,8.55,7,327.48,274.23
rec_3,8.55,8,257.84,82.17
rec_3,8.55,9,363.17,101.51
rec_3,8.6,0,320.03,231.17
rec_3,8.6,1,111.6,148.0
rec_3,8.6,2,222.48,268.59
rec_3,8.6,3,101.29,225.24
rec_3,8.6,4,101.34,272.34
rec_3,8.6,5,205.83,247.78
rec_3,8.6,6,110.86,147.16
rec_3,8.6,7,333.96,278.01
rec_3,8.6,8,257.84,74.67
rec_3,8.6,9,359.95,108.28
rec_3,8.65,0,326.53,227.44
rec_3,8.65,1,116.62,153.57
rec_3,8.65,2,229.01,264.9
rec_3,8.65,3,100.71,232.71
rec_3,8.65,4,97.73,278.91
rec_3,8.65,5,199.55,243.69
rec_3,8.65,6,104.99,142.48
rec_3,8.65,7,340.43,281.79
rec_3,8.65,8,257.84,67.17
rec_3,8.65,9,356.72,115.05
rec_3,8.7,0,333.04,223.7
rec_3,8.7,1,121.68,159.11
rec_3,8.7,2,235.63,261.37
rec_3,8.7,3,100.12,240.19
rec_3,8.7,4,94.13,285.49
rec_3,8.7,5,193.27,239.58
rec_3,8.7,6,99.16,137.77
rec_3,8.7,7,346.91,285.57
rec_3,8.7,8,257.85,59.67
rec_3,8.7,9,353.49,121.82
rec_3,8.75,0,339.54,219.96
rec_3,8.75,1,126.75,164.63
rec_3,8.75,2,242.26,257.86
rec_3,8.75,3,99.54,247.67
rec_3,8.75,4,90.54,292.08
rec_3,8.75,5,186.99,235.47
rec_3,8.75,6,93.34,133.03
rec_3,8.75,7,353.39,289.35
rec_3,8.75,8,257.85,52.17
rec_3,8.75,9,350.27,128.59
rec_3,8.8,0,346.04,216.23
rec_3,8.8,1,131.83,170.15
rec_3,8.8,2,248.89,254.36
rec_3,8.8,3,98.96,255.15
rec_3,8.8,4,86.95,298.66
rec_3,8.8,5,180.72,231.37
rec_3,8.8,6,87.53,128.3
rec_3,8.8,7,359.86,293.13
rec_3,8.8,8,257.85,44.67
rec_3,8.8,9,347.04,135.36
rec_3,8.85,0,352.55,212.49
rec_3,8.85,1,136.91,175.67
rec_3,8.85,2,255.52,250.85
rec_3,8.85,3,98.38,262.62
rec_3,8.85,4,83.37,305.25
rec_3,8.85,5,174.44,227.26
rec_3,8.85,6,81.71,123.56
rec_3,8.85,7,366.34,296.91
rec_3,8.85,8,257.86,37.17
rec_3,8.85,9,343.82,142.13
rec_3,8.9,0,359.05,208.75
rec_3,8.9,1,141.98,181.19
rec_3,8.9,2,262.15,247.35
rec_3,8.9,3,97.82,270.1
rec_3,8.9,4,79.8,311.85
rec_3,8.9,5,168.17,223.15
rec_3,8.9,6,75.9,118.82
rec_3,8.9,7,372.82,300.7
rec_3,8.9,8,257.86,29.67
rec_3,8.9,9,340.59,148.9
rec_3,8.95,0,365.55,205.02
rec_3,8.95,1,147.06,186.71
rec_3,8.95,2,268.78,243.84
rec_3,8.95,3,97.26,277.58
rec_3,8.95,4,76.23,318.44
rec_3,8.95,5,161.88,219.06
rec_3,8.95,6,70.08,114.08
rec_3,8.95,7,372.84,304.48
rec_3,8.95,8,257.86,22.17
rec_3,8.95,9,337.36,155.67
rec_3,9.0,0,372.05,201.28
rec_3,9.0,1,152.2,192.17
rec_3,9.0,2,275.41,240.34
rec_3,9.0,3,96.71,285.06
rec_3,9.0,4,72.65,319.8
rec_3,9.0,5,155.53,215.07
rec_3,9.0,6,64.27,109.35
rec_3,9.0,7,366.36,308.26
rec_3,9.0,8,257.86,20.5
rec_3,9.0,9,334.14,162.44
rec_3,9.05,0,372.83,197.54
rec_3,9.05,1,157.56,197.42
rec_3,9.05,2,282.04,236.83
rec_3,9.05,3,96.22,292.54
rec_3,9.05,4,69.0,313.25
rec_3,9.05,5,148.99,211.41
rec_3,9.05,6,58.46,104.61
rec_3,9.05,7,359.89,312.04
rec_3,9.05,8,257.87,28.0
rec_3,9.05,9,330.91,169.21
rec_3,9.1,0,366.33,193.81
rec_3,9.1,1,163.28,202.26
rec_3,9.1,2,288.67,233.33
rec_3,9.1,3,95.91,300.04
rec_3,9.1,4,65.14,306.82
rec_3,9.1,5,142.19,208.25
rec_3,9.1,6,52.64,99.87
rec_3,9.1,7,353.41,315.82
rec_3,9.1,8,257.87,35.5
rec_3,9.1,9,327.68,175.98
rec_3,9.15,0,359.83,190.06
rec_3,9.15,1,169.26,206.79
rec_3,9.15,2,295.3,229.82
rec_3,9.15,3,95.9,307.54
rec_3,9.15,4,61.05,300.54
rec_3,9.15,5,135.26,205.39
rec_3,9.15,6,46.83,95.13
rec_3,9.15,7,346.93,319.6
rec_3,9.15,8,257.87,43.0
rec_3,9.15,9,324.38,182.72
rec_3,9.2,0,353.37,186.25
rec_3,9.2,1,175.33,211.19
rec_3,9.2,2,301.93,226.32
rec_3,9.2,3,96.09,315.04
rec_3,9.2,4,56.82,294.35
rec_3,9.2,5,128.29,202.62
rec_3,9.2,6,41.01,90.39
rec_3,9.2,7,340.46,320.74
rec_3,9.2,8,257.88,50.5
rec_3,9.2,9,320.89,189.36
rec_3,9.25,0,347.0,182.3
rec_3,9.25,1,181.42,215.58
rec_3,9.25,2,308.59,222.88
rec_3,9.25,3,96.35,322
rec_3,9.25,4,52.56,288.17
rec_3,9.25,5,121.31,199.85
rec_3,9.25,6,35.2,85.66
rec_3,9.25,7,333.98,316.96
rec_3,9.25,8,257.88,58.0
rec_3,9.25,9,317.2,195.88
rec_3,9.3,0,340.75,178.15
rec_3,9.3,1,187.5,219.97
rec_3,9.3,2,315.38,219.68
rec_3,9.3,3,96.61,314.5
rec_3,9.3,4,48.3,282.0
rec_3,9.3,5,114.34,197.09
rec_3,9.3,6,29.38,80.92
rec_3,9.3,7,327.5,313.18
rec_3,9.3,8,257.88,65.5
rec_3,9.3,9,313.28,202.28
rec_3,9.35,0,334.62,173.84
rec_3,9.35,1,193.58,224.36
rec_3,9.35,2,322.38,216.99
rec_3,9.35,3,96.86,307.01
rec_3,9.35,4,44.05,275.82
rec_3,9.35,5,107.37,194.32
rec_3,9.35,6,23.57,76.18
rec_3,9.35,7,321.02,309.4
rec_3,9.35,8,257.88,73.0
rec_3,9.35,9,308.99,208.43
rec_3,9.4,0,328.54,169.44
rec_3,9.4,1,199.66,228.75
rec_3,9.4,2,329.54,214.77
rec_3,9.4,3,97.12,299.51
rec_3,9.4,4,39.79,269.65
rec_3,9.4,5,100.4,191.56
rec_3,9.4,6,18,71.44
rec_3,9.4,7,314.55,305.62
rec_3,9.4,8,257.89,80.5
rec_3,9.4,9,304.23,214.22
rec_3,9.45,0,322.48,165.02
rec_3,9.45,1,205.74,233.14
rec_3,9.45,2,336.75,212.71
rec_3,9.45,3,97.37,292.02
rec_3,9.45,4,35.53,263.47
rec_3,9.45,5,93.43,188.8
rec_3,9.45,6,23.81,66.71
rec_3,9.45,7,308.07,301.83
rec_3,9.45,8,257.89,88.0
rec_3,9.45,9,299.22,219.8
rec_3,9.5,0,316.42,160.6
rec_3,9.5,1,211.83,237.52
rec_3,9.5,2,343.97,210.68
rec_3,9.5,3,97.63,284.52
rec_3,9.5,4,31.27,257.3
rec_3,9.5,5,86.45,186.03
rec_3,9.5,6,29.63,61.97
rec_3,9.5,7,301.59,298.05
rec_3,9.5,8,257.89,95.5
rec_3,9.5,9,294.12,225.31
rec_3,9.55,0,310.36,156.18
rec_3,9.55,1,217.91,241.91
rec_3,9.55,2,351.19,208.65
rec_3,9.55,3,97.88,277.03
rec_3,9.55,4,27.02,251.12
rec_3,9.55,5,79.48,183.27
rec_3,9.55,6,35.44,57.23
rec_3,9.55,7,295.12,294.27
rec_3,9.55,8,257.89,103.0
rec_3,9.55,9,289.02,230.81
rec_3,9.6,0,304.3,151.76
rec_3,9.6,1,223.99,246.3
rec_3,9.6,2,358.41,206.61
rec_3,9.6,3,98.14,269.53
rec_3,9.6,4,22.76,244.95
rec_3,9.6,5,72.51,180.5
rec_3,9.6,6,41.26,52.49
rec_3,9.6,7,288.64,290.49
rec_3,9.6,8,257.9,110.5
rec_3,9.6,9,283.93,236.31
rec_3,9.65,0,298.25,147.34
rec_3,9.65,1,230.07,250.69
rec_3,9.65,2,365.63,204.58
rec_3,9.65,3,98.39,262.03
rec_3,9.65,4,18.5,238.78
rec_3,9.65,5,65.54,177.74
rec_3,9.65,6,47.07,47.76
rec_3,9.65,7,282.16,286.71
rec_3,9.65,8,257.9,118.0
rec_3,9.65,9,278.83,241.81
rec_3,9.7,0,292.19,142.92
rec_3,9.7,1,236.15,255.09
rec_3,9.7,2,372.85,202.55
rec_3,9.7,3,98.65,254.54
rec_3,9.7,4,20.84,232.6
rec_3,9.7,5,58.57,174.98
rec_3,9.7,6,52.89,43.02
rec_3,9.7,7,275.66,282.97
rec_3,9.7,8,257.89,125.5
rec_3,9.7,9,273.71,247.29
rec_3,9.75,0,286.15,138.47
rec_3,9.75,1,242.14,259.59
rec_3,9.75,2,370.19,200.51
rec_3,9.75,3,98.9,247.04
rec_3,9.75,4,25.1,226.43
rec_3,9.75,5,51.59,172.21
rec_3,9.75,6,58.7,38.28
rec_3,9.75,7,269.07,279.39
rec_3,9.75,8,257.73,133.0
rec_3,9.75,9,268.54,252.72
rec_3,9.8,0,280.21,133.88
rec_3,9.8,1,247.94,264.35
rec_3,9.8,2,362.97,198.48
rec_3,9.8,3,99.16,239.55
rec_3,9.8,4,29.35,220.25
rec_3,9.8,5,44.62,169.45
rec_3,9.8,6,64.51,33.54
rec_3,9.8,7,262.29,276.19
rec_3,9.8,8,257.22,140.48
rec_3,9.8,9,263.31,258.1
rec_3,9.85,0,274.51,129.02
rec_3,9.85,1,253.35,269.54
rec_3,9.85,2,355.75,196.44
rec_3,9.85,3,99.41,232.05
rec_3,9.85,4,33.61,214.08
rec_3,9.85,5,37.65,166.68
rec_3,9.85,6,70.33,28.81
rec_3,9.85,7,255.23,273.67
rec_3,9.85,8,256.3,147.92
rec_3,9.85,9,257.96,263.35
rec_3,9.9,0,269.07,123.85
rec_3,9.9,1,258.54,274.95
rec_3,9.9,2,348.53,194.41
rec_3,9.9,3,99.67,224.56
rec_3,9.9,4,37.87,207.9
rec_3,9.9,5,30.68,163.92
rec_3,9.9,6,76.14,24.07
rec_3,9.9,7,247.86,272.32
rec_3,9.9,8,255.14,155.33
rec_3,9.9,9,252.22,268.17
rec_3,9.95,0,263.8,118.52
rec_3,9.95,1,263.95,280.15
rec_3,9.95,2,341.31,192.38
rec_3,9.95,3,99.92,217.06
rec_3,9.95,4,42.16,201.75
rec_3,9.95,5,23.72,161.12
rec_3,9.95,6,81.96,19.33
rec_3,9.95,7,240.4,271.55
rec_3,9.95,8,253.91,162.73
rec_3,9.95,9,246.01,272.38
rec_3,10.0,0,258.56,113.15
rec_3,10.0,1,269.59,285.09
rec_3,10.0,2,334.09,190.34
rec_3,10.0,3,100.18,209.57
rec_3,10.0,4,46.47,195.61
rec_3,10.0,5,18,158.29
rec_3,10.0,6,87.77,21.16
rec_3,10.0,7,232.95,270.68
rec_3,10.0,8,252.68,170.13
rec_3,10.0,9,239.83,276.62
rec_3,10.05,0,253.32,107.79
rec_3,10.05,1,275.34,289.9
rec_3,10.05,2,326.87,188.31
rec_3,10.05,3,100.43,202.07
rec_3,10.05,4,50.79,189.48
rec_3,10.05,5,24.94,155.45
rec_3,10.05,6,93.59,25.9
rec_3,10.05,7,225.56,269.39
rec_3,10.05,8,251.44,177.53
rec_3,10.05,9,233.92,281.24
rec_3,10.1,0,248.08,102.42
rec_3,10.1,1,281.13,294.67
rec_3,10.1,2,319.65,186.28
rec_3,10.1,3,100.69,194.57
rec_3,10.1,4,55.18,183.4
rec_3,10.1,5,31.85,152.54
rec_3,10.1,6,99.4,30.63
rec_3,10.1,7,218.26,267.67
rec_3,10.1,8,250.2,184.92
rec_3,10.1,9,228.38,286.3
rec_3,10.15,0,242.83,97.06
rec_3,10.15,1,286.91,299.45
rec_3,10.15,2,312.44,184.24
rec_3,10.15,3,100.96,187.08
rec_3,10.15,4,59.69,177.41
rec_3,10.15,5,38.7,149.48
rec_3,10.15,6,105.21,35.37
rec_3,10.15,7,211.06,265.6
rec_3,10.15,8,248.97,192.32
rec_3,10.15,9,223.19,291.71
rec_3,10.2,0,237.59,91.69
rec_3,10.2,1,292.7,304.22
rec_3,10.2,2,305.22,182.21
rec_3,10.2,3,101.31,179.59
rec_3,10.2,4,64.31,171.5
rec_3,10.2,5,45.45,146.2
rec_3,10.2,6,111.03,40.11
rec_3,10.2,7,203.93,263.26
rec_3,10.2,8,247.73,199.72
rec_3,10.2,9,218.25,297.35
rec_3,10.25,0,232.35,86.33
rec_3,10.25,1,298.48,308.99
rec_3,10.25,2,298.0,180.17
rec_3,10.25,3,101.85,172.11
rec_3,10.25,4,69.04,165.68
rec_3,10.25,5,52.06,142.66
rec_3,10.25,6,116.84,44.85
rec_3,10.25,7,196.85,260.79
rec_3,10.25,8,246.49,207.12
rec_3,10.25,9,213.44,303.1
rec_3,10.3,0,227.11,80.96
rec_3,10.3,1,304.27,313.77
rec_3,10.3,2,290.78,178.14
rec_3,10.3,3,102.65,164.65
rec_3,10.3,4,73.87,159.94
rec_3,10.3,5,58.48,138.8
rec_3,10.3,6,122.66,49.58
rec_3,10.3,7,189.78,258.28
rec_3,10.3,8,245.26,214.51
rec_3,10.3,9,208.66,308.88
rec_3,10.35,0,221.87,75.6
rec_3,10.35,1,310.05,318.54
rec_3,10.35,2,283.56,176.11
rec_3,10.35,3,103.81,157.24
rec_3,10.35,4,78.77,154.27
rec_3,10.35,5,64.69,134.58
rec_3,10.35,6,128.47,54.32
rec_3,10.35,7,182.71,255.77
rec_3,10.35,8,244.02,221.91
rec_3,10.35,9,203.88,314.66
rec_3,10.4,0,216.63,70.23
rec_3,10.4,1,315.84,322
rec_3,10.4,2,276.34,174.07
rec_3,10.4,3,105.43,149.92
rec_3,10.4,4,83.74,148.65
rec_3,10.4,5,70.6,129.97
rec_3,10.4,6,134.28,59.06
rec_3,10.4,7,175.64,253.27
rec_3,10.4,8,242.78,229.31
rec_3,10.4,9,199.1,320.44
rec_3,10.45,0,211.39,64.87
rec_3,10.45,1,321.62,317.23
rec_3,10.45,2,269.12,172.04
rec_3,10.45,3,107.65,142.76
rec_3,10.45,4,88.76,143.08
rec_3,10.45,5,76.12,124.89
rec_3,10.45,6,140.1,63.8
rec_3,10.45,7,168.57,250.76
rec_3,10.45,8,241.55,236.7
rec_3,10.45,9,194.32,318.15
rec_3,10.5,0,206.15,59.5
rec_3,10.5,1,327.41,312.45
rec_3,10.5,2,261.9,170.01
rec_3,10.5,3,110.56,135.85
rec_3,10.5,4,93.84,137.56
rec_3,10.5,5,81.14,119.33
rec_3,10.5,6,145.91,68.53
rec_3,10.5,7,161.5,248.26
rec_3,10.5,8,240.31,244.1
rec_3,10.5,9,189.54,312.37
rec_3,10.55,0,200.91,54.14
rec_3,10.55,1,333.2,307.68
rec_3,10.55,2,254.68,167.97
rec_3,10.55,3,114.17,129.28
rec_3,10.55,4,98.99,132.11
rec_3,10.55,5,85.6,113.3
rec_3,10.55,6,151.73,73.27
rec_3,10.55,7,154.43,245.75
rec_3,10.55,8,239.07,251.5
rec_3,10.55,9,184.76,306.59
rec_3,10.6,0,195.67,48.77
rec_3,10.6,1,338.98,302.91
rec_3,10.6,2,247.46,165.94
rec_3,10.6,3,118.41,123.09
rec_3,10.6,4,104.21,126.72
rec_3,10.6,5,89.45,106.87
rec_3,10.6,6,157.54,78.01
rec_3,10.6,7,147.37,243.25
rec_3,10.6,8,237.84,258.9
rec_3,10.6,9,179.98,300.81
rec_3,10.65,0,190.43,43.41
rec_3,10.65,1,344.77,298.13
rec_3,10.65,2,240.25,163.9
rec_3,10.65,3,123.19,117.31
rec_3,10.65,4,109.5,121.41
rec_3,10.65,5,92.7,100.11
rec_3,10.65,6,163.36,82.75
rec_3,10.65,7,140.3,240.74
rec_3,10.65,8,236.6,266.29
rec_3,10.65,9,175.2,295.03
rec_3,10.7,0,185.19,38.04
rec_3,10.7,1,350.55,293.36
rec_3,10.7,2,233.03,161.87
rec_3,10.7,3,128.39,111.91
rec_3,10.7,4,114.86,116.16
rec_3,10.7,5,95.42,93.12
rec_3,10.7,6,169.17,87.48
rec_3,10.7,7,133.23,238.23
rec_3,10.7,8,235.36,273.69
rec_3,10.7,9,170.42,289.25
rec_3,10.75,0,179.95,32.68
rec_3,10.75,1,356.34,288.59
rec_3,10.75,2,225.81,159.84
rec_3,10.75,3,133.91,106.84
rec_3,10.75,4,120.24,110.93
rec_3,10.75,5,97.71,85.98
rec_3,10.75,6,174.99,92.22
rec_3,10.75,7,126.16,235.73
rec_3,10.75,8,234.13,281.09
rec_3,10.75,9,165.64,283.47
rec_3,10.8,0,174.71,27.31
rec_3,10.8,1,362.12,283.82
rec_3,10.8,2,218.59,157.8
rec_3,10.8,3,139.66,102.03
rec_3,10.8,4,125.59,105.68
rec_3,10.8,5,99.68,78.74
rec_3,10.8,6,180.84,96.91
rec_3,10.8,7,119.09,233.22
rec_3,10.8,8,232.89,288.49
rec_3,10.8,9,160.86,277.69
rec_3,10.85,0,169.46,21.94
rec_3,10.85,1,367.91,279.04
rec_3,10.85,2,211.37,155.77
rec_3,10.85,3,145.56,97.4
rec_3,10.85,4,130.84,100.32
rec_3,10.85,5,101.47,71.46
rec_3,10.85,6,186.74,101.54
rec_3,10.85,7,112.02,230.72
rec_3,10.85,8,231.65,295.88
rec_3,10.85,9,156.08,271.91
rec_3,10.9,0,164.22,18
rec_3,10.9,1,373.69,274.27
rec_3,10.9,2,204.15,153.74
rec_3,10.9,3,151.59,92.93
rec_3,10.9,4,135.9,94.79
rec_3,10.9,5,103.17,64.16
rec_3,10.9,6,192.67,106.13
rec_3,10.9,7,104.95,228.21
rec_3,10.9,8,230.42,303.28
rec_3,10.9,9,151.3,266.13
rec_3,10.95,0,158.98,23.37
rec_3,10.95,1,371.14,269.5
rec_3,10.95,2,196.93,151.71
rec_3,10.95,3,157.75,88.66
rec_3,10.95,4,140.67,89.0
rec_3,10.95,5,104.84,56.84
rec_3,10.95,6,198.62,110.69
rec_3,10.95,7,97.88,225.7
rec_3,10.95,8,229.18,310.68
rec_3,10.95,9,146.53,260.35
rec_3,11.0,0,153.74,28.73
rec_3,11.0,1,365.36,264.72
rec_3,11.0,2,189.68,149.79
rec_3,11.0,3,164.09,84.65
rec_3,11.0,4,145.07,82.93
rec_3,11.0,5,106.5,49.53
rec_3,11.0,6,204.64,115.18
rec_3,11.0,7,90.81,223.2
rec_3,11.0,8,227.94,318.08
rec_3,11.0,9,141.75,254.57
rec_3,11.05,0,148.5,34.1
rec_3,11.05,1,359.57,259.95
rec_3,11.05,2,182.39,148.04
rec_3,11.05,3,170.6,80.92
rec_3,11.05,4,149.06,76.58
rec_3,11.05,5,108.16,42.22
rec_3,11.05,6,210.75,119.52
rec_3,11.05,7,83.74,220.69
rec_3,11.05,8,226.71,319.53
rec_3,11.05,9,136.97,248.79
rec_3,11.1,0,143.26,39.46
rec_3,11.1,1,353.79,255.18
rec_3,11.1,2,175.07,146.39
rec_3,11.1,3,177.25,77.47
rec_3,11.1,4,152.69,70.02
rec_3,11.1,5,109.72,34.88
rec_3,11.1,6,216.93,123.77
rec_3,11.1,7,76.68,218.19
rec_3,11.1,8,225.47,312.14
rec_3,11.1,9,132.19,243.01
rec_3,11.15,0,137.98,44.79
rec_3,11.15,1,348.0,250.4
rec_3,11.15,2,167.75,144.76
rec_3,11.15,3,184.04,74.28
rec_3,11.15,4,156.14,63.36
rec_3,11.15,5,111.02,27.5
rec_3,11.15,6,223.12,128.0
rec_3,11.15,7,69.61,215.68
rec_3,11.15,8,224.23,304.74
rec_3,11.15,9,127.41,237.23
rec_3,11.2,0,132.62,50.03
rec_3,11.2,1,342.22,245.63
rec_3,11.2,2,160.43,143.13
rec_3,11.2,3,190.93,71.31
rec_3,11.2,4,159.62,56.72
rec_3,11.2,5,112.08,20.07
rec_3,11.2,6,229.32,132.23
rec_3,11.2,7,62.54,213.17
rec_3,11.2,8,223.0,297.34
rec_3,11.2,9,122.63,231.45
rec_3,11.25,0,127.18,55.19
rec_3,11.25,1,336.43,240.86
rec_3,11.25,2,153.11,141.49
rec_3,11.25,3,197.88,68.5
rec_3,11.25,4,163.21,50.13
rec_3,11.25,5,112.99,22.96
rec_3,11.25,6,235.51,136.46
rec_3,11.25,7,55.47,210.67
rec_3,11.25,8,221.76,289.94
rec_3,11.25,9,117.85,225.67
rec_3,11.3,0,121.8,60.42
rec_3,11.3,1,330.65,236.08
rec_3,11.3,2,145.79,139.86
rec_3,11.3,3,204.88,65.81
rec_3,11.3,4,166.81,43.55
rec_3,11.3,5,113.84,30.42
rec_3,11.3,6,241.7,140.69
rec_3,11.3,7,48.4,208.16
rec_3,11.3,8,220.53,282.55
rec_3,11.3,9,113.07,219.89
rec_3,11.35,0,116.61,65.83
rec_3,11.35,1,324.86,231.31
rec_3,11.35,2,138.47,138.23
rec_3,11.35,3,211.9,63.15
rec_3,11.35,4,170.38,36.95
rec_3,11.35,5,114.64,37.87
rec_3,11.35,6,247.9,144.92
rec_3,11.35,7,41.33,205.66
rec_3,11.35,8,219.29,275.15
rec_3,11.35,9,108.29,214.11
rec_3,11.4,0,111.62,71.43
rec_3,11.4,1,319.08,226.54
rec_3,11.4,2,131.15,136.6
rec_3,11.4,3,218.91,60.5
rec_3,11.4,4,173.94,30.36
rec_3,11.4,5,115.46,45.33
rec_3,11.4,6,254.09,149.15
rec_3,11.4,7,34.26,203.15
rec_3,11.4,8,218.05,267.75
rec_3,11.4,9,103.51,208.33
rec_3,11.45,0,106.79,77.17
rec_3,11.45,1,313.29,221.76
rec_3,11.45,2,123.83,134.96
rec_3,11.45,3,225.93,57.85
rec_3,11.45,4,177.51,23.76
rec_3,11.45,5,116.39,52.77
rec_3,11.45,6,260.28,153.38
rec_3,11.45,7,27.19,200.64
rec_3,11.45,8,216.82,260.36
rec_3,11.45,9,98.73,202.55
rec_3,11.5,0,102.06,82.99
rec_3,11.5,1,307.51,216.99
rec_3,11.5,2,116.51,133.33
rec_3,11.5,3,232.94,55.2
rec_3,11.5,4,181.08,18
rec_3,11.5,5,117.52,60.18
rec_3,11.5,6,266.48,157.61
rec_3,11.5,7,20.12,198.14
rec_3,11.5,8,215.58,252.96
rec_3,11.5,9,93.95,196.77
rec_3,11.55,0,97.35,88.83
rec_3,11.55,1,301.72,212.22
rec_3,11.55,2,109.19,131.7
rec_3,11.55,3,239.96,52.54
rec_3,11.55,4,184.65,24.6
rec_3,11.55,5,118.91,67.55
rec_3,11.55,6,272.67,161.84
rec_3,11.55,7,22.71,195.63
rec_3,11.55,8,214.34,245.56
rec_3,11.55,9,89.17,190.99
rec_3,11.6,0,92.59,94.62
rec_3,11.6,1,295.94,207.45
rec_3,11.6,2,101.86,130.11
rec_3,11.6,3,246.97,49.89
rec_3,11.6,4,188.21,31.19
rec_3,11.6,5,120.58,74.87
rec_3,11.6,6,278.86,166.07
rec_3,11.6,7,29.78,193.13
rec_3,11.6,8,213.11,238.16
rec_3,11.6,9,84.39,185.21
rec_3,11.65,0,87.65,100.26
rec_3,11.65,1,290.13,202.7
rec_3,11.65,2,94.49,128.71
rec_3,11.65,3,253.99,47.24
rec_3,11.65,4,191.78,37.79
rec_3,11.65,5,122.47,82.12
